G_IDX,G_NAME,G_GENRE,G_COMPANY,G_SERVICE,G_PLATFORM
449,일렉스 2,RPG,-,THQ 노르딕,PS/ XBOX/ PC패키지
450,캡콤 파이팅 컬렉션,기타,캡콤,캡콤,PS/ XBOX/ switch/ PC패키지
451,아키월드,RPG,엑스엘게임즈,엑스엘게임즈,PC온라인
452,Super Star 오마이걸,리듬액션,달콤소프트,달콤소프트,모바일
1011,나쁜 왕과 훌륭한 용사,RPG,니혼이치 소프트웨어,SEGA퍼블리싱코리아,PS/ switch
1012,인피니트 라그랑주,시뮬레이션,넷이즈,-,모바일
1013,Re: 제로부터 시작하는 이세계 생활 Lost in Memories,RPG,Komoe,-,모바일
1014,이터널소드 : 군단전쟁,RPG,킹미디어,컴투스홀딩스,모바일
1015,디멘션 드리밍,RPG,롱치어 게임즈,-,모바일
1016,루바토: 오리지널 콤플렉스,액션,레미모리,대원미디어,switch/ PC패키지
1017,커브드 스페이스,슈팅,온리 바이 미드나이트,에이치투 인터렉티브,PS/ switch/ PC패키지
1018,I Am Jesus Christ,RPG,-,-,PC패키지
1019,파이널 판타지9,RPG,스퀘어에닉스,스퀘어에닉스,PS/ PC패키지
1020,솔트 앤드 새크리파이스,액션,스카 스튜디오,스카 스튜디오,PS/ PC패키지
1021,머니게임:더 아레나,RPG,노스텔라,-,모바일
1022,피플앤더시티,시뮬레이션,도연게임즈,-,모바일
1023,어글리후드,RPG,엔돌핀커넥트,엔돌핀커넥트,모바일
1024,부메랑 X,어드벤쳐,디볼버 디지털,디볼버 디지털,switch/ PC패키지
1025,즐거움을 나눠라 메이드 인 와리오,기타,닌텐도,닌텐도,switch
1026,슈퍼로봇대전 30,RPG,반다이남코 엔터테인먼트,반다이남코 엔터테인먼트,PS/ switch/ PC패키지
1027,북두의 권 LEGENDS ReVIVE,RPG,가이아 모바일,가이아 모바일,모바일
1028,세누아 사가: 헬블레이드 2,액션,닌자 씨어리,마이크로소프트,XBOX/ PC패키지
1029,매든 NFL 22,스포츠,일렉트로닉아츠,일렉트로닉아츠,PS/ XBOX/ PC패키지
1030,디 앤츠:언더그라운드 킹덤,RTS,스타유니온,스타유니온,모바일
1031,치커리: 컬러풀 테일,RPG,Greg Lobanov,Greg Lobanov,PS/ PC패키지
1032,슈퍼스타 강다니엘,RPG,달콤소프트,달콤소프트,모바일
1033,전국무쌍 5,액션,코에이테크모,코에이테크모,PS/ switch/ PC패키지
1034,미로 대탐정,퍼즐,-,-,PC패키지
1035,인더스트리즈 오브 타이탄,시뮬레이션,-,-,PC패키지
1036,에이전트 인터셉트,RPG,-,-,PC패키지
1037,로그북,어드벤쳐,아브라캄,Nacon,PC패키지
1038,진 여신전생 5,RPG,아틀러스,세가,switch
1039,저스트 댄스 2022,리듬액션,유비소프트,유비소프트,PS/ XBOX/ switch/ PC패키지
1040,슈퍼 몽키 볼 바나나 마니아,기타,-,-,switch
1041,슈퍼마리오 슈퍼스타즈,액션,닌텐도,닌텐도,switch
1042,메트로이드 드레드,RPG,-,닌텐도,switch
1043,오크 머스트 다이! 3,RPG,-,-,PS/ XBOX/ PC패키지
1044,파이널 판타지 7 리메이크 인터그레이드,RPG,스퀘어에닉스,스퀘어에닉스,PS
1045,백 포 블러드,슈팅,터틀락 스튜디오,인플레이 인터렉티브,PS/ XBOX/ PC패키지
1046,트랜스포머: 헤비 메탈,RPG,나이언틱랩스,나이언틱랩스,AR/VR
1047,백영웅전 라이징,액션,나츠메아타리,505 게임즈,PS/ XBOX/ switch/ PC패키지
1622,옥토패스 트래블러 대륙의 패자,RPG,스퀘어에닉스,스퀘어에닉스,모바일
1623,방치학개론,RPG,네시삼십삼분,네시삼십삼분,모바일
1624,갓 오브 워 라그나로크,액션,산타모니카 스튜디오,소니 인터랙티브 엔터테인먼트 코리아,PS
1625,트랜스포머: 배틀그라운드,시뮬레이션,-,에이치투 인터렉티브,PS/ switch/ PC패키지
1626,인빈시블,어드벤쳐,스타워드 인더스트리,스타워드 인더스트리,PS/ XBOX/ PC패키지
1627,암네시아: 리버스,어드벤쳐,프릭셔널 게임즈,프릭셔널 게임즈,PS/ PC패키지
1628,커벌 스페이스 프로그램 인헨스드 에디션 컴플릿,시뮬레이션,프라이빗 디비전,프라이빗 디비전,PS/ XBOX
1629,알파카 축구 올스타,스포츠,-,-,PC패키지
1630,킹오브스타,RPG,조이메카,조이메카,모바일
1631,글로리2: 다크니스,RPG,유엘유게임즈,유엘유게임즈,모바일
1632,라이더스 리퍼블릭,스포츠,유비소프트 안시,유비소프트,PS/ XBOX/ PC패키지
1633,페르시아의 왕자: 시간의 모래 리메이크,RPG,-,-,PS/ XBOX/ switch/ PC패키지
1634,오네찬바라 ORIGIN,액션,D3 퍼블리셔,클라우디드 레오파드 엔터테인먼트,PS/ PC패키지
1635,PES 2021,스포츠,코나미,유니아나,PS/ PC패키지
1636,심즈4 스타워즈: 바투 행성의 모험,시뮬레이션,일렉트로닉아츠,일렉트로닉아츠,PS/ XBOX/ PC패키지
1637,샤이닝니키,기타,페이퍼게임즈코리아,페이퍼게임즈코리아,모바일
1638,아키에이지2,RPG,엑스엘게임즈,카카오게임즈,PC온라인
1639,댄디 에이스,RPG,-,네오위즈,PC패키지
1640,젤다무쌍: 대재앙의 시대,RPG,코에이테크모,한국닌텐도,switch
1641,슈퍼 마리오 브라더스 올스타즈,액션,닌텐도,닌텐도,switch
1642,슈퍼 마리오 3D 올스타즈,액션,닌텐도,닌텐도,switch
1643,마리오 카트 라이브 홈 서킷,레이싱,닌텐도,닌텐도,switch
1644,슈퍼 마리오 브라더스 35,액션,닌텐도,닌텐도,switch
1645,슈퍼 마리오 3D 월드 + 퓨리 월드,액션,닌텐도,닌텐도,switch
1646,게임 & 워치 슈퍼 마리오 브라더스,액션,닌텐도,닌텐도,switch
1647,뿌요뿌요 테트리스2,퍼즐,세가,SEGA퍼블리싱코리아,PS/ XBOX/ switch/ PC패키지
1648,사쿠라 혁명,RPG,딜라이트 웍스,세가,모바일
1649,아우터 월드: 고르곤의 위험,RPG,옵시디언,-,PS/ XBOX/ PC패키지
1650,킹덤 오브 아말러: 리-레코닝,RPG,-,-,PS/ XBOX/ PC패키지
1651,네크로문다: 언더하이브 워즈,RTS,-,-,PS/ XBOX/ PC패키지
1652,토니 호크의 프로 스케이터 1+2 리마스터,스포츠,-,-,PS/ XBOX/ PC패키지
1653,스핀치,액션,-,-,switch/ PC패키지
1654,WRC 9,레이싱,-,-,PS/ XBOX/ switch/ PC패키지
1655,브레이브 하크,액션,블링게임,라이트닝 게임즈,PC패키지
1656,어서오세요 마술양품점,RPG,스마일게이트,스마일게이트,iOS/ 모바일/ 안드로이드
1657,소울워커 아카데미아,RPG,-,와이제이엠게임즈,모바일
1658,네크로먼다: 언더하이브 워,RPG,-,-,PS/ XBOX/ PC패키지
2275,알제로,RPG,-,-,모바일/ 안드로이드
2276,오늘밤/ 그대와 함께,RPG,-,조이메카,모바일/ 안드로이드
2277,쉔무3,어드벤쳐,Ys Net,딥 실버,PS/ PC패키지
2278,이터,RPG,-,이펀컴퍼니,iOS/ 모바일/ 안드로이드
2279,삼국지 마스터,시뮬레이션,-,에그게임즈,iOS/ 모바일/ 안드로이드
2280,오늘도 우라라,RPG,-,X.D 글로벌,모바일/ 안드로이드
2281,올스타 스매시,스포츠,-,카카오게임즈,iOS/ 모바일/ 안드로이드
2282,스컬,액션,사우스포게임즈,사우스포게임즈,PS/ XBOX/ switch/ PC패키지
2283,잠들지 않는 섬,RTS,-,-,iOS/ 모바일/ 안드로이드
2284,기적의검,RPG,-,4399,iOS/ 모바일/ 안드로이드
2285,리치리치,시뮬레이션,-,유엘유게임즈,모바일
2286,드래곤스카이,RPG,컴투스,컴투스,iOS/ 모바일/ 안드로이드
2287,커벌 스페이스 프로그램2,시뮬레이션,-,-,PC패키지/ PS4/ Xbox One
2288,원신,RPG,HoYoverse,HoYoverse,모바일/ PS/ switch/ PC패키지
2289,WWE 2K 20,스포츠,2K Games,2K Sports,PS4/ XBOX/ Xbox One
2290,디스인터그레이션,슈팅,-,-,PC패키지/ PS4/ Xbox One
2291,코만치,슈팅,THQ 노르딕,THQ 노르딕,PC패키지
2292,리틀 나이트메어2,RPG,타시어 스튜디오,반다이남코 엔터테인먼트,PS/ XBOX/ switch/ PC패키지
2293,아레스,RPG,-,유엘유게임즈,모바일
2294,앤세스터: 인류의 여정,액션,-,에픽게임즈,PC패키지
2295,킹스 바운티 2,어드벤쳐,1C Entertainment,1C Entertainment,PS/ XBOX/ switch
2296,열혈경파 쿠니오군 외전 리버시티 걸즈,액션,아크시스템웍스,에이치투 인터렉티브,PS4/ 닌텐도스위치
2297,아케인소울 온라인: 레볼루션,RPG,-,아티스트컴퍼니,모바일/ 안드로이드
2298,SunlessCity,RPG,5byte,5byte,모바일/ 안드로이드
2299,원더퍼레이드,RPG,X.D 글로벌,X.D 글로벌,PC패키지/ 모바일/ 안드로이드/ 닌텐도스위치
2300,니드포스피드 히트,레이싱,고스트 게임즈,일렉트로닉아츠,PC패키지/ PS4/ Xbox One
2301,무림3,RPG,팀퀘스트,팀퀘스트,웹브라우저
2302,고수 with NAVER WEBTOON,RPG,-,팡스카이,모바일
2303,제왕온라인,RPG,-,봄날소프트,HTML5
2304,DX: 신 세기의 전쟁,RPG,로옹엔터테인먼트,이펀컴퍼니,iOS/ 모바일/ 안드로이드
2305,탭탭플라자,기타,피닉스,크래프톤,iOS/ 모바일/ 안드로이드
2306,웬즈데이,기타,겜브릿지,겜브릿지,PC패키지
2307,슈퍼힙합대전,기타,빅레이더,빅레이더,iOS/ 모바일/ 안드로이드
2308,검은달,RPG,넷이즈,라인콩코리아,모바일
2309,더 코마2: 비셔스 시스터즈,어드벤쳐,데베스프레소,-,PC패키지
2310,인디비지블,액션,-,에이치투 인터렉티브,PS4
2311,그랑브릭슈터,슈팅,인트라게임즈,인트라게임즈,PC패키지/ PS4/ 닌텐도스위치
2312,삼국지런,액션,-,위드허그,iOS/ 모바일/ 안드로이드
2313,마피아42,RPG,팀42 주식회사,팀42 주식회사,모바일/ 안드로이드
453,데드 스페이스,액션,-,-,PS/ XBOX/ PC패키지
454,팔라독 택틱스,RPG,그라비티,그라비티,모바일
455,재능 삼킨 마법사,액션,스튜디오 LB,스튜디오 LB,모바일
456,히어로즈 아워,RPG,ThingOnItsOwn,Goblinz Publishing,PC패키지
457,건담 에볼루션,FPS,반다이남코 엔터테인먼트,반다이남코 엔터테인먼트,PC온라인/ PS/ XBOX
458,엑조프라이멀,슈팅,캡콤,캡콤,PS/ XBOX/ PC패키지
459,해브 어 나이스 데스,액션,Magic Design Studios,기어박스 소프트웨어,PC패키지
460,PC 제작 시뮬레이터2,시뮬레이션,Spiral House Ltd,에픽게임즈,PC패키지
461,반지의 제왕:전쟁의 시작,시뮬레이션,워너브로스 인터랙티브,넷이즈,모바일
462,워크래프트 아크라이트 럼블,기타,블리자드 코리아,블리자드 코리아,모바일
463,니디 걸 오버도즈,시뮬레이션,why so serius?,why so serius?,인디/ PC패키지
464,아레스: 라이즈 오브 가디언즈,RPG,세컨드다이브,카카오게임즈,모바일
465,파: 변화의 파도,어드벤쳐,Okomotive,프론티어 파운드리,PS/ XBOX/ switch/ 인디/ PC패키지
466,하이드 앤 씨크,어드벤쳐,자라나는 씨앗,-,모바일
467,애퍼처 데스크 잡,어드벤쳐,밸브 코퍼레이션,밸브 코퍼레이션,PC패키지
468,미니용사 키우기,RPG,유엘유게임즈,-,모바일
469,포켓몬스터 스칼렛&바이올렛,RPG,게임프리크,닌텐도,switch
470,섬머 배케이션,시뮬레이션,ALPHA-NEXT,ALPHA-NEXT,PC패키지
471,고양이 섬의 비밀,어드벤쳐,라이크잇게임즈,라이크잇게임즈,모바일
472,9UP 컬렉터블,시뮬레이션,에이스프로젝트,에이스프로젝트,모바일
473,슈퍼스타 방과후 설렘,리듬액션,달콤소프트,달콤소프트,모바일
474,하우스 플리퍼2,시뮬레이션,-,-,PC패키지
475,닌자일섬,액션,-,사이버프론트,PC패키지
476,더 라스트 오리크루,RPG,프라임 매터,프라임 매터,PS/ XBOX/ PC패키지
477,골든 브로스,슈팅,넷마블에프앤씨,넷마블,PC온라인/ 모바일
478,소울 해커즈2,RPG,아틀러스,SEGA퍼블리싱코리아,PS/ PC패키지
479,스트리트 파이터6,액션,캡콤,캡콤,PS
480,더스크 다이버 2,액션,-,에이치투 인터렉티브,PS/ switch/ PC패키지
481,맥픽셀3,어드벤쳐,Sos Sosowski,디볼버 디지털,XBOX/ switch/ PC패키지
482,슈퍼나나루,액션,-,-,switch/ PC패키지
483,발티리안 아크: 히어로 스쿨 스토리 2,RPG,-,-,PC패키지
484,나유타의 궤적 아드 아스트라,RPG,니혼 팔콤,-,switch
485,하이라이즈 시티,시뮬레이션,메이플라워엔터테인먼트,메이플라워엔터테인먼트,PC패키지
486,에루아사가,RPG,네오소닉스,네오소닉스,모바일
487,좀비 바이러스,슈팅,클래게임즈,클래게임즈,모바일
488,건쉽배틀: 크립토 컨플릭트,시뮬레이션,조이시티,조이시티,모바일
489,퍼즐앤드래곤 닌텐도 스위치 에디션,퍼즐,겅호온라인엔터테인먼트,겅호온라인엔터테인먼트,switch
1048,스토커2: 초르노빌의 심장부,FPS,GSC Game World,에이치투 인터렉티브,XBOX/ PC패키지
1049,가디언즈 오브 갤럭시,어드벤쳐,-,스퀘어에닉스,PS/ XBOX/ switch/ PC패키지
1050,두근두근 문예부 Plus!,시뮬레이션,Team Salvato,Serenity Forge,PS/ XBOX/ switch/ PC패키지
1051,크로스파이어: 리전,RTS,-,스마일게이트,PC패키지
1052,레드폴,슈팅,아케인 스튜디오,-,XBOX/ PC패키지
1053,타이탄 소울,액션,Acid Nerve,디볼버 디지털,PC패키지
1054,아바타: 프론티어 오브 판도라,액션,유비소프트,유비소프트,PS/ XBOX/ PC패키지
1055,페이데이3,FPS,스타브리즈 스튜디오,프라임 매터,PS/ XBOX/ PC패키지
1056,투 포인트 캠퍼스,시뮬레이션,투 포인트 스튜디오,SEGA퍼블리싱코리아,PS/ XBOX/ switch/ PC패키지
1057,타이니 티나의 원더랜드,RPG,기어박스 소프트웨어,2K Games,PS/ XBOX/ PC패키지
1058,데스 스트랜딩 디렉터스 컷,어드벤쳐,코지마 프로덕션,코지마 프로덕션,PS
1059,아스트로 베어스,액션,Leoful,Leoful,switch
1060,알렉스 키드 인 미라클 월드 DX,액션,머지 게임즈,머지 게임즈,PS/ switch/ PC패키지
1061,어몽 더 슬립,기타,-,-,PS/ XBOX/ switch/ 인디/ PC패키지
1062,모나크,RPG,후류,클라우디드 레오파드 엔터테인먼트,PS/ switch
1063,서울2033,어드벤쳐,반지하게임즈,반지하게임즈,모바일/ 인디
1064,헬로키티 스윗파티,시뮬레이션,코코네,코코네,모바일
1065,샤크 블라스트,퍼즐,베이비샤크게임즈,스마트스터디 게임즈,모바일
1066,리전워페어,FPS,게임테일즈,게임테일즈,PC온라인
1067,마이티 구스,액션,-,-,PS/ XBOX/ switch/ PC패키지
1068,켄시,액션,Lo-Fi Games,Lo-Fi Games,인디/ PC패키지
1069,리니지 클래식,RPG,엔씨소프트,엔씨소프트,PC패키지
1070,더 워킹데드: 서바이버즈,시뮬레이션,Galaxy Play Technology,Galaxy Play Technology,모바일
1071,디지몬 슈퍼럼블,RPG,무브게임즈,무브게임즈,PC패키지
1072,테라 닐,RTS,Free Lives,디볼버 디지털,PC패키지
1073,배틀필드 2042,FPS,EA Dice,일렉트로닉아츠,PS/ XBOX/ PC패키지
1074,미닛 오브 아일랜드,어드벤쳐,스튜디오 피츠빈,스튜디오 피츠빈,PS/ switch/ PC패키지
1075,eBASEBALL 프로야구 스피리츠 2021 그랜드 슬램,RPG,코나미,코나미,switch
1076,드래곤라자EX,RPG,코원,코원,모바일
1077,웨비 보이 3D,액션,하이스코어게임즈,하이스코어게임즈,모바일
1078,그로우: 에버트리의 노래,어드벤쳐,505 게임즈,505 게임즈,PS/ XBOX/ switch/ PC패키지
1079,슬라이드 스타즈,어드벤쳐,goGAME,goGAME,PS/ switch
1080,해리포터: 깨어난 마법,RPG,넷이즈,넷이즈,모바일
1081,곰아저씨 레스토랑,어드벤쳐,오뎅캣,오뎅캣,모바일/ switch/ PC패키지
1082,홍마성 레밀리아 비색의 교향곡,액션,-,cfk,switch/ PC패키지
1083,기적의 분식집,시뮬레이션,테일즈샵,테일즈샵,switch/ PC패키지
1084,베스트리아 전기,RPG,엔투어스소프트,팡스카이,모바일
1659,디모 -리본-,RPG,레이아크,레이아크,PS/ PC패키지
1660,스펠브레이크,액션,프롤레타리아,-,PS/ XBOX
1661,스트러글링,RPG,-,-,switch/ PC패키지
1662,더트5,레이싱,코드마스터즈,코드마스터즈,PS/ XBOX/ PC패키지
1663,브릿지 컨스트럭터: 더 워킹 데드,퍼즐,클락스톤,헤드업 게임즈,모바일/ PS/ XBOX/ switch/ 인디/ PC패키지
1664,네바에,어드벤쳐,cfk,cfk,switch/ PC패키지
1665,브레이브 던전,RPG,언락 게임,언락 게임,모바일
1666,에이지 오브 엠파이어3: 결정판,RTS,포가튼 엠파이어,마이크로소프트,PC패키지
1667,저스트 댄스 2021,리듬액션,유비소프트,유비소프트,PS/ XBOX/ PC패키지
1668,Takeshi and Hiroshi,RPG,-,-,switch
1669,Spiritfarer®,시뮬레이션,-,-,switch
1670,소울 오브 에덴,RPG,레이아크,-,모바일
1671,태고의 달인 쿵딱! 두 가지 RPG 대모험,RPG,반다이남코 엔터테인먼트,반다이남코 엔터테인먼트,switch
1672,고디안 퀘스트,RPG,스마일게이트,스마일게이트,PC패키지
1673,아이들프린세스,RPG,인프라웨어게임즈,인프라웨어게임즈,모바일
1674,위쳐: 몬스터 슬레이어,RPG,CD 프로젝트 RED,CD 프로젝트 RED,모바일
1675,영웅전설 섬의 궤적 IV -THE END OF SAGA-,RPG,니혼 팔콤,소니 인터랙티브 엔터테인먼트 코리아,PS/ switch/ PC패키지
1676,스트리트 파워 풋볼,RPG,-,에이치투 인터렉티브,PS/ PC패키지
1677,안녕 엘라,RPG,알피지리퍼블릭,알피지리퍼블릭,모바일
1678,네버송&핀트스트라이프,액션,-,-,switch
1679,매드 래트 데드,리듬액션,니폰이치 소프트웨어,SEGA퍼블리싱코리아,PS/ switch
1680,아비치 인벡터,리듬액션,-,-,PS/ switch/ PC패키지
1681,네크로네이터 데드 롱,RPG,-,-,PC패키지
1682,Forsaken Flesh,액션,-,-,PC패키지
1683,노 스트레이트 로드,RPG,메트로노믹,에이치투 인터렉티브,PS/ switch
1684,아더사이드,RTS,-,에이치투 인터렉티브,PC패키지
1685,NHL21,스포츠,EA 스포츠,일렉트로닉아츠,PS/ XBOX
1686,마왕온라인,RPG,봄날소프트,봄날소프트,PC온라인
1687,고담 나이트,액션,WB 게임즈 몬트리올,워너브로스 인터랙티브,PS/ XBOX/ PC패키지
